data_release,event_id,summary,status,ct_sources,event_date,date_year,date_month,date_day,wounded_low,wounded_high,killed_low,killed_high,killed_low_civilian,killed_high_civilian,killed_low_political,killed_high_political,killed_low_security,killed_high_security,ct_belt_bomb,ct_truck_bomb,ct_car_bomb,ct_weapon_oth,ct_weapon_unk,weapon_id,weapon_txt,weapon_type_txt,cbrn_txt,ucdp_conflict_sgv_1_id,ucdp_conflict_sgv_2_id,ucdp_conflict_osv_1_id,ucdp_conflict_osv_2_id,ucdp_dyad_sgv_1_id,ucdp_dyad_sgv_2_id,ucdp_dyad_osv_1_id,ucdp_dyad_osv_2_id,region_id,subregion_id,admin0_id,admin0_cow_id,admin1_id,city_id,Region,Subregion,admin0_txt,admin1_txt,city_txt,aimpoint_desc,latitude,longitude,target_desc,tt1_id,tt2_id,tt3_id,tt1_txt,tt2_txt,tt3_txt,tt_org_id,tt_natl_id,tt_ethnic_id,tt_org_txt,tt_natl_txt,tt_ethnic_txt,tt_relig_id,tt_denom_id,tt_sect_id,tt_relig_txt,tt_denom_txt,tt_sect_txt,ct_claimed,ct_denied,ct_suspect,group_clm_1_id,group_clm_2_id,group_clm_3_id,group_clm_1_txt,group_clm_2_txt,group_clm_3_txt,group_den_1_id,group_den_2_id,group_den_3_id,group_den_1_txt,group_den_2_txt,group_den_3_txt,group_susp_1_id,group_susp_2_id,group_susp_3_id,group_susp_1_txt,group_susp_2_txt,group_susp_3_txt,ct_attackers,ct_attackers_fem,ct_attackers_mal,ct_attackers_unk
02-Oct-20,-2084667199,"10/3/2006: In Kandahar City, Kandahar, Afghanistan at 8th Precinct of Kandahar City, 1 attacker attacked NATO-ISAF military convoy in a Confirmed Suicide suicide attack with a Motorcycle bomb, killing no one (0 civilian, 0 political, and 0 security) and wounding 4 people.  Taliban (IEA) claimed the attack.   The attack was verified as Confirmed Suicide on 6/19/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,4,10-03-2006,2006,10,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,Motorcycle bomb,VBIED,None,333,-1,-99,-99,735,-1,-99,-99,6,13,1,700,845,-140911052,Asia,Southern Asia,Afghanistan,Kandahar,Kandahar City,8th Precinct of Kandahar City,31.61,65.71,NATO-ISAF military convoy,3,20,108,Security,Forces,Convoy,7,45,159,North Atlantic Treaty Organization (NATO),Canadian,N/A,18,49,21,N/A,N/A,N/A,1,0,0,1088854842,1585107768,1585107768,Taliban (IEA),N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-2083469834,"1/25/2019: In Abu Kamel, Deir ez-Zor, Syria at Al-Baghouz, 2 attackers attacked Syrian Democratic Forces in a Confirmed Suicide suicide attack with a Car bomb, killing 4 people (0 civilian, 0 political, and 4 security) and wounding 4 people.  Islamic State claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 2/27/2020 3:32:02 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,1/25/2019,2019,1,5,3,4,3,4,0,0,0,0,3,4,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,235,652,4017,-810002102,Asia,Western Asia,Syria,Deir ez-Zor,Abu Kamel,Al-Baghouz,34.453611,40.936667,Syrian Democratic Forces,3,38,225,Security,Separatist Militia,Unknown,17,225,144,Syrian Democratic Forces,Syrian,Unknown,14,50,20,Unknown,Unknown,Unknown,1,0,0,1412607573,1585107768,1585107768,Islamic State,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,2,0,2,0
02-Oct-20,-2081975484,"2/27/2007: In Baaj, Ninawa, Iraq at militant heartland, 1 attacker attacked Mosul Company Checkoint, specializing in manufacturing cement barriers for area Iraqi security force in a Confirmed Suicide suicide attack with a Belt bomb, killing 4 people (4 civilian, 0 political, and 0 security) and wounding 6 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/7/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,2/27/2007,2007,2,2,4,6,4,4,4,4,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2322,182104017,Asia,Western Asia,Iraq,Ninawa,Baaj,militant heartland,36.04,41.71,"Mosul Company Checkoint, specializing in manufacturing cement barriers for area Iraqi security force",3,18,97,Security,Civilian Support,Checkpoint,13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-2081651973,"4/1/2002: In Haifa, Haifa, Israel at Between Yagur and Ha'amaqin Junctions, 1 attacker attacked Public Bus #960 transporting Israeli soldiers in a Confirmed Suicide suicide attack with a Belt bomb, killing 10 people (10 civilian, 0 political, and 0 security) and wounding 20 people.  Al-Aqsa Martyrs Brigade claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 6/24/2013. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,5,04-01-2002,2002,4,1,20,20,8,10,8,10,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,234,-1,-99,-99,480,-1,-99,-99,6,21,118,666,2235,331691515,Asia,Western Asia,Israel,Haifa,Haifa,Between Yagur and Ha'amaqin Junctions,32.8155556,34.9891667,Public Bus #960 transporting Israeli soldiers,3,20,173,Security,Forces,Vehicle(s),13,113,159,Domestic Government,Israeli,N/A,18,49,21,N/A,N/A,N/A,1,0,0,-2061437918,1585107768,1585107768,Al-Aqsa Martyrs Brigade,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-2080316848,"4/17/2016: In Aden, 'Adan, Yemen at Near international airport, 1 attacker attacked Yemeni army checkpoint in a Confirmed Suicide suicide attack with a Car bomb, killing 4 people (0 civilian, 0 political, and 4 security) and wounding 2 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/11/2016 10:59:26 AM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,4/17/2016,2016,4,7,2,2,4,4,0,0,0,0,4,4,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,270,679,4664,1731341689,Asia,Western Asia,Yemen,'Adan,Aden,Near international airport,12.8,45.033333,Yemeni army checkpoint,3,20,107,Security,Forces,Checkpoint,13,248,159,Domestic Government,Yemeni,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-2080151779,"12/31/2011: In Quetta, Baluchistan, Pakistan at Residence of tribal elder Shafiq Mengal on Arbab Karam Khan Road, 1 attacker attacked House of Former Federal Minister Naseer Mengal in a Possible - Conflicting Reports suicide attack with a Car bomb, killing 16 people (16 civilian, 0 political, and 0 security) and wounding 35 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Possible - Conflicting Reports on 4/25/2014 3:40:03 PM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Conflicting Reports,3,12/31/2011,2011,12,6,35,35,14,16,14,16,0,0,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,187,770,3217,77409340,Asia,Southern Asia,Pakistan,Baluchistan,Quetta,Residence of tribal elder Shafiq Mengal on Arbab Karam Khan Road,30.19,67.01,House of Former Federal Minister Naseer Mengal,2,13,74,Political,Domestic,Leader(s),13,177,159,Domestic Government,Pakistani,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-2079763944,"11/18/2005: In Baghdad, Baghdad, Iraq at Hotel, Hamra Hotel in the Jadriyah district, 2 attackers attacked Foreign Journalists staying at the hotel in a Confirmed Suicide suicide attack with a Truck bomb, killing 8 people (8 civilian, 0 political, and 0 security) and wounding 60 people.  Al-Qaeda in Iraq claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/26/2014 10:39:55 AM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,4,11/18/2005,2005,11,5,40,60,6,8,6,8,0,0,0,0,0,1,0,0,0,4,Truck bomb,VBIED,None,259,-1,506,-1,524,-1,973,-1,6,21,116,645,2314,-252679021,Asia,Western Asia,Iraq,Baghdad,Baghdad,"Hotel, Hamra Hotel in the Jadriyah district",33.34,44.4,Foreign Journalists staying at the hotel,1,6,40,Civilian,Media,Individual(s),42,158,144,N/A,Multinational,Unknown,14,50,20,Unknown,Unknown,Unknown,1,0,0,852230391,1585107768,1585107768,Al-Qaeda in Iraq,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,2,0,2,0
02-Oct-20,-2079433614,"5/11/2005: In Tikrit, Sala ad-Din, Iraq at Market, Small market, near police station, 1 attacker attacked Shia migrant workers in a Confirmed Suicide suicide attack with a Car bomb, killing 33 people (33 civilian, 0 political, and 0 security) and wounding 80 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/20/2014 1:11:17 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,4,05-11-2005,2005,5,3,60,80,27,33,27,33,0,0,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2325,207828367,Asia,Western Asia,Iraq,Sala ad-Din,Tikrit,"Market, Small market, near police station",34.6,43.67,Shia migrant workers,1,1,5,Civilian,Commercial,Individual(s),42,111,144,N/A,Iraqi,Unknown,6,2,23,Islam,Shia,Unknown (Shia),0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-2077518950,"8/4/1999: In Veppankulam, Northern, Sri Lanka at Police Special Task Force (STF) truck, 1 attacker (1 of whom were female) attacked Special Task Forces Convoy in a Confirmed Suicide suicide attack with a Belt bomb, killing 13 people (1 civilian, 0 political, and 12 security) and wounding 25 people.  Liberation Tigers of Tamil Eelam claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 6/24/2013 1:18:15 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,08-04-1999,1999,8,3,22,25,10,13,0,1,0,0,10,12,1,0,0,0,0,3,Belt bomb,PBIED,None,352,-1,-99,-99,776,-1,-99,-99,6,13,228,780,108264,623043143,Asia,Southern Asia,Sri Lanka,Northern,Veppankulam,Police Special Task Force (STF) truck,8.79,80.465,Special Task Forces Convoy,3,20,108,Security,Forces,Convoy,13,218,159,Domestic Government,Sri Lankan,N/A,18,49,21,N/A,N/A,N/A,1,0,0,-1025093633,1585107768,1585107768,Liberation Tigers of Tamil Eelam,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,1,0,0
02-Oct-20,-2075891390,"11/30/2015: In Fallujah, Al-Anbar, Iraq at Unspecified military position, 1 attacker attacked Popular Mobilisation forces personnel in a Possible - Too Few Sources suicide attack with a Car bomb, killing 13 people (-1 civilian, -1 political, and 13 security) and wounding no one.  No group claimed responsibility, but Islamic State is suspected.  (Note: Claim status not verified!) The attack was verified as Possible - Too Few Sources on 5/26/2020 4:04:43 PM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Too Few Sources,1,11/30/2015,2015,11,1,-1,-1,13,13,-1,-1,-1,-1,13,13,0,0,1,0,0,5,Car bomb,VBIED,None,259,-1,-99,-99,524,-1,-99,-99,6,21,116,645,2308,-38523887,Asia,Western Asia,Iraq,Al-Anbar,Fallujah,Unspecified military position,33.36,43.77,Popular Mobilisation forces personnel,3,20,115,Security,Forces,Troop(s),13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,1,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1412607573,1585107768,1585107768,Islamic State,N/A,N/A,1,0,0,1
02-Oct-20,-2075493236,"11/1/2016: In Aleppo, Aleppo (Halab), Syria at Jam'iyat al-Zahar Neighborhood, 1 attacker attacked Syrian Army in a Possible - Too Few Sources suicide attack with a Car bomb, killing no one (0 civilian, 0 political, and 0 security) and wounding no one.  Jaish al-Fatah claimed the attack.  (Note: Claim status not verified!) The attack was verified as Possible - Too Few Sources on 1/25/2017 3:51:39 PM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Too Few Sources,1,11-01-2016,2016,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,299,-1,-99,-99,11973,-1,-99,-99,6,21,235,652,4019,134163867,Asia,Western Asia,Syria,Aleppo (Halab),Aleppo,Jam'iyat al-Zahar Neighborhood,36.2,37.167,Syrian Army,3,20,115,Security,Forces,Troop(s),13,225,159,Domestic Government,Syrian,N/A,18,49,21,N/A,N/A,N/A,1,0,0,-1785398413,1585107768,1585107768,Jaish al-Fatah,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-2075393941,"12/6/2006: In Baghdad, Baghdad, Iraq at Sadr City district, 1 attacker attacked Bus transporting Iraqi Shia civilians in a Confirmed Suicide suicide attack with a Other PBIED, killing 4 people (4 civilian, 0 political, and 0 security) and wounding 15 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 7/8/2014 11:54:34 AM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,12-06-2006,2006,12,3,12,15,2,4,2,4,0,0,0,0,0,0,0,1,0,16,Other PBIED,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2314,-252679021,Asia,Western Asia,Iraq,Baghdad,Baghdad,Sadr City district,33.34,44.4,Bus transporting Iraqi Shia civilians,1,11,65,Civilian,Transportation,Vehicle(s),42,111,144,N/A,Iraqi,Unknown,6,2,23,Islam,Shia,Unknown (Shia),0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-2075258081,"12/1/1998: In Lice, Diyarbakir, Turkey at Market, Front of market, 1 attacker (1 of whom were female) attacked Turkish civilians in market in a Confirmed Suicide suicide attack with a Belt bomb, killing no one (0 civilian, 0 political, and 0 security) and wounding 9 people.  No group claimed responsibility, but Kurdistan Workers' Party is suspected.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/19/2014 2:23:04 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,12-01-1998,1998,12,2,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,354,-1,521,-1,781,-1,988,-1,6,21,246,640,4212,1356526887,Asia,Western Asia,Turkey,Diyarbakir,Lice,"Market, Front of market",38.45,40.65,Turkish civilians in market,1,1,6,Civilian,Commercial,Market,42,235,144,N/A,Turkish,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,1,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,-1921824945,1585107768,1585107768,Kurdistan Workers' Party,N/A,N/A,1,1,0,0
02-Oct-20,-2075202971,"5/27/2013: In Bala Boluk, Farah, Afghanistan at Next to a NATO-ISAF convoy, 1 attacker attacked NATO-ISAF military convoy in a Confirmed Suicide suicide attack with a Car bomb, killing 5 people (0 civilian, 0 political, and 0 security) and wounding 4 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 7/15/2014 10:40:28 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,5/27/2013,2013,5,1,2,4,0,5,0,0,0,0,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,1,700,828,-947125262,Asia,Southern Asia,Afghanistan,Farah,Bala Boluk,Next to a NATO-ISAF convoy,32.18,62.94,NATO-ISAF military convoy,3,20,108,Security,Forces,Convoy,7,114,159,North Atlantic Treaty Organization (NATO),Italian,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-2074558527,"5/15/2012: In Mosul, Ninawa, Iraq at Al-Tanak Neighborhood, 1 attacker attacked Iraqi Army Base in a Confirmed Suicide suicide attack with a Truck bomb, killing 7 people (0 civilian, 0 political, and 7 security) and wounding 20 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/10/2014 3:39:36 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,5/15/2012,2012,5,2,20,20,6,7,0,0,0,0,6,7,0,1,0,0,0,4,Truck bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2322,-1138982372,Asia,Western Asia,Iraq,Ninawa,Mosul,Al-Tanak Neighborhood,36.33,43.11,Iraqi Army Base,3,20,106,Security,Forces,Base,13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
